model,params,mean_test_accuracy_score,mean_train_accuracy_score,mean_test_precision_score,mean_train_precision_score,ranking_test_accuracy_score,ranking_test_precision_score
KNeighborsClassifier,"n_neighbors: 5, weights: distance, algorithm: brute, p: 5",0.62,1.0,0.66,1.0,-,-
KNeighborsClassifier,"n_neighbors: 5, weights: distance, algorithm: brute, p: 10",0.63,1.0,0.66,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: auto, p: 1",0.66,0.73,0.75,0.83,highest of its class,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: auto, p: 2",0.62,0.71,0.7,0.78,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: auto, p: 5",0.62,0.69,0.69,0.77,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: auto, p: 10",0.61,0.7,0.7,0.78,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: ball_tree, p: 1",0.66,0.73,0.75,0.83,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: ball_tree, p: 2",0.62,0.71,0.7,0.78,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: ball_tree, p: 5",0.62,0.69,0.69,0.77,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: ball_tree, p: 10",0.61,0.7,0.7,0.78,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: kd_tree, p: 1",0.66,0.73,0.75,0.83,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: kd_tree, p: 2",0.62,0.71,0.7,0.78,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: kd_tree, p: 5",0.62,0.69,0.69,0.77,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: kd_tree, p: 10",0.61,0.7,0.7,0.78,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: brute, p: 1",0.66,0.73,0.75,0.83,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: brute, p: 2",0.62,0.71,0.7,0.78,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: brute, p: 5",0.62,0.69,0.69,0.77,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: uniform, algorithm: brute, p: 10",0.61,0.7,0.7,0.78,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: auto, p: 1",0.66,1.0,0.71,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: auto, p: 2",0.64,1.0,0.68,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: auto, p: 5",0.63,1.0,0.67,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: auto, p: 10",0.62,1.0,0.67,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: ball_tree, p: 1",0.66,1.0,0.71,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: ball_tree, p: 2",0.64,1.0,0.68,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: ball_tree, p: 5",0.63,1.0,0.67,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: ball_tree, p: 10",0.62,1.0,0.67,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: kd_tree, p: 1",0.66,1.0,0.71,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: kd_tree, p: 2",0.64,1.0,0.68,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: kd_tree, p: 5",0.63,1.0,0.67,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: kd_tree, p: 10",0.62,1.0,0.67,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: brute, p: 1",0.66,1.0,0.71,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: brute, p: 2",0.64,1.0,0.68,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: brute, p: 5",0.63,1.0,0.67,1.0,-,-
KNeighborsClassifier,"n_neighbors: 10, weights: distance, algorithm: brute, p: 10",0.62,1.0,0.67,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: auto, p: 1",0.63,0.64,0.78,0.78,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: auto, p: 2",0.64,0.62,0.83,0.78,-,highest of its class
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: auto, p: 5",0.63,0.61,0.78,0.72,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: auto, p: 10",0.61,0.59,0.73,0.69,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: ball_tree, p: 1",0.63,0.64,0.78,0.78,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: ball_tree, p: 2",0.64,0.62,0.83,0.78,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: ball_tree, p: 5",0.63,0.61,0.78,0.72,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: ball_tree, p: 10",0.61,0.59,0.73,0.69,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: kd_tree, p: 1",0.63,0.64,0.78,0.78,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: kd_tree, p: 2",0.64,0.62,0.83,0.78,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: kd_tree, p: 5",0.63,0.61,0.78,0.72,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: kd_tree, p: 10",0.61,0.59,0.73,0.69,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: brute, p: 1",0.63,0.64,0.78,0.78,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: brute, p: 2",0.64,0.62,0.83,0.78,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: brute, p: 5",0.63,0.61,0.78,0.72,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: uniform, algorithm: brute, p: 10",0.61,0.59,0.73,0.69,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: auto, p: 1",0.65,1.0,0.79,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: auto, p: 2",0.64,1.0,0.81,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: auto, p: 5",0.64,1.0,0.76,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: auto, p: 10",0.64,1.0,0.74,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: ball_tree, p: 1",0.65,1.0,0.79,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: ball_tree, p: 2",0.64,1.0,0.81,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: ball_tree, p: 5",0.64,1.0,0.76,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: ball_tree, p: 10",0.64,1.0,0.74,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: kd_tree, p: 1",0.65,1.0,0.79,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: kd_tree, p: 2",0.64,1.0,0.81,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: kd_tree, p: 5",0.64,1.0,0.76,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: kd_tree, p: 10",0.64,1.0,0.74,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: brute, p: 1",0.65,1.0,0.79,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: brute, p: 2",0.64,1.0,0.81,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: brute, p: 5",0.64,1.0,0.76,1.0,-,-
KNeighborsClassifier,"n_neighbors: 200, weights: distance, algorithm: brute, p: 10",0.64,1.0,0.74,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: auto, p: 1",0.59,0.55,0.63,0.6,-,lowest of its class
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: auto, p: 2",0.58,0.55,0.64,0.6,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: auto, p: 5",0.6,0.55,0.69,0.62,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: auto, p: 10",0.57,0.57,0.67,0.66,lowest of its class,-
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: ball_tree, p: 1",0.59,0.55,0.63,0.6,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: ball_tree, p: 2",0.58,0.55,0.64,0.6,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: ball_tree, p: 5",0.6,0.55,0.69,0.62,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: ball_tree, p: 10",0.57,0.57,0.67,0.66,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: kd_tree, p: 1",0.59,0.55,0.63,0.6,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: kd_tree, p: 2",0.58,0.55,0.64,0.6,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: kd_tree, p: 5",0.6,0.55,0.69,0.62,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: kd_tree, p: 10",0.57,0.57,0.67,0.66,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: brute, p: 1",0.59,0.55,0.63,0.6,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: brute, p: 2",0.58,0.55,0.64,0.6,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: brute, p: 5",0.6,0.55,0.69,0.62,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: uniform, algorithm: brute, p: 10",0.57,0.57,0.67,0.66,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: auto, p: 1",0.6,1.0,0.69,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: auto, p: 2",0.59,1.0,0.67,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: auto, p: 5",0.59,1.0,0.68,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: auto, p: 10",0.59,1.0,0.71,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: ball_tree, p: 1",0.6,1.0,0.69,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: ball_tree, p: 2",0.59,1.0,0.67,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: ball_tree, p: 5",0.59,1.0,0.68,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: ball_tree, p: 10",0.59,1.0,0.71,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: kd_tree, p: 1",0.6,1.0,0.69,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: kd_tree, p: 2",0.59,1.0,0.67,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: kd_tree, p: 5",0.59,1.0,0.68,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: kd_tree, p: 10",0.59,1.0,0.71,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: brute, p: 1",0.6,1.0,0.69,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: brute, p: 2",0.59,1.0,0.67,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: brute, p: 5",0.59,1.0,0.68,1.0,-,-
KNeighborsClassifier,"n_neighbors: 500, weights: distance, algorithm: brute, p: 10",0.59,1.0,0.71,1.0,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 1, learning_rate: 0.01",0.58,0.58,0.82,0.87,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 1, learning_rate: 0.05",0.58,0.58,0.82,0.87,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 1, learning_rate: 0.1",0.58,0.58,0.82,0.87,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 1, learning_rate: 0.2",0.58,0.58,0.82,0.87,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 1, learning_rate: 0.5",0.58,0.58,0.82,0.87,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 1, learning_rate: 1",0.58,0.58,0.82,0.87,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 5, learning_rate: 0.01",0.58,0.58,0.82,0.87,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 5, learning_rate: 0.05",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 5, learning_rate: 0.1",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 5, learning_rate: 0.2",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 5, learning_rate: 0.5",0.69,0.66,0.76,0.74,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 5, learning_rate: 1",0.69,0.66,0.76,0.74,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 10, learning_rate: 0.01",0.58,0.58,0.82,0.87,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 10, learning_rate: 0.05",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 10, learning_rate: 0.1",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 10, learning_rate: 0.2",0.68,0.66,0.77,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 10, learning_rate: 0.5",0.65,0.68,0.7,0.74,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 10, learning_rate: 1",0.62,0.71,0.64,0.75,-,lowest of its class
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 50, learning_rate: 0.01",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 50, learning_rate: 0.05",0.68,0.66,0.77,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 50, learning_rate: 0.1",0.66,0.68,0.72,0.75,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 50, learning_rate: 0.2",0.67,0.72,0.71,0.78,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 50, learning_rate: 0.5",0.65,0.76,0.67,0.79,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 50, learning_rate: 1",0.65,0.79,0.66,0.82,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 100, learning_rate: 0.01",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 100, learning_rate: 0.05",0.67,0.68,0.71,0.73,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 100, learning_rate: 0.1",0.66,0.71,0.69,0.75,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 100, learning_rate: 0.2",0.65,0.74,0.68,0.78,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 100, learning_rate: 0.5",0.67,0.79,0.69,0.82,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 100, learning_rate: 1",0.67,0.83,0.69,0.86,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 200, learning_rate: 0.01",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 200, learning_rate: 0.05",0.66,0.71,0.69,0.76,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 200, learning_rate: 0.1",0.66,0.74,0.69,0.78,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 200, learning_rate: 0.2",0.66,0.78,0.68,0.81,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 200, learning_rate: 0.5",0.69,0.83,0.71,0.86,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 200, learning_rate: 1",0.7,0.88,0.71,0.91,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 500, learning_rate: 0.01",0.66,0.68,0.72,0.74,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 500, learning_rate: 0.05",0.65,0.74,0.68,0.78,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 500, learning_rate: 0.1",0.66,0.78,0.69,0.82,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 500, learning_rate: 0.2",0.68,0.82,0.7,0.85,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 500, learning_rate: 0.5",0.71,0.89,0.73,0.93,-,-
AdaBoostClassifier,"algorithm: SAMME.R, n_estimators: 500, learning_rate: 1",0.72,0.95,0.72,0.97,highest of its class,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 1, learning_rate: 0.01",0.58,0.58,0.82,0.87,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 1, learning_rate: 0.05",0.58,0.58,0.82,0.87,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 1, learning_rate: 0.1",0.58,0.58,0.82,0.87,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 1, learning_rate: 0.2",0.58,0.58,0.82,0.87,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 1, learning_rate: 0.5",0.58,0.58,0.82,0.87,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 1, learning_rate: 1",0.58,0.58,0.82,0.87,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 5, learning_rate: 0.01",0.55,0.57,0.8,0.91,lowest of its class,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 5, learning_rate: 0.05",0.55,0.57,0.8,0.91,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 5, learning_rate: 0.1",0.55,0.57,0.8,0.91,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 5, learning_rate: 0.2",0.58,0.58,0.83,0.91,-,highest of its class
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 5, learning_rate: 0.5",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 5, learning_rate: 1",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 10, learning_rate: 0.01",0.55,0.57,0.8,0.91,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 10, learning_rate: 0.05",0.55,0.57,0.8,0.91,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 10, learning_rate: 0.1",0.58,0.58,0.83,0.91,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 10, learning_rate: 0.2",0.58,0.58,0.83,0.91,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 10, learning_rate: 0.5",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 10, learning_rate: 1",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 50, learning_rate: 0.01",0.55,0.57,0.8,0.91,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 50, learning_rate: 0.05",0.58,0.58,0.83,0.91,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 50, learning_rate: 0.1",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 50, learning_rate: 0.2",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 50, learning_rate: 0.5",0.68,0.66,0.77,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 50, learning_rate: 1",0.67,0.69,0.72,0.73,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 100, learning_rate: 0.01",0.58,0.58,0.83,0.91,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 100, learning_rate: 0.05",0.65,0.65,0.76,0.79,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 100, learning_rate: 0.1",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 100, learning_rate: 0.2",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 100, learning_rate: 0.5",0.68,0.66,0.77,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 100, learning_rate: 1",0.68,0.73,0.72,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 200, learning_rate: 0.01",0.58,0.58,0.83,0.91,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 200, learning_rate: 0.05",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 200, learning_rate: 0.1",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 200, learning_rate: 0.2",0.68,0.66,0.77,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 200, learning_rate: 0.5",0.68,0.7,0.72,0.75,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 200, learning_rate: 1",0.68,0.77,0.7,0.8,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 500, learning_rate: 0.01",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 500, learning_rate: 0.05",0.66,0.65,0.76,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 500, learning_rate: 0.1",0.68,0.66,0.77,0.77,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 500, learning_rate: 0.2",0.68,0.68,0.74,0.75,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 500, learning_rate: 0.5",0.67,0.74,0.71,0.79,-,-
AdaBoostClassifier,"algorithm: SAMME, n_estimators: 500, learning_rate: 1",0.67,0.81,0.69,0.84,-,-
GaussianNB,var_smoothing: 1e-09,0.66,0.62,0.67,0.64,highest of its class,lowest of its class
GaussianNB,var_smoothing: 0.1,0.57,0.57,0.83,0.84,lowest of its class,-
GaussianNB,var_smoothing: 1,0.58,0.56,0.92,0.83,-,highest of its class
GaussianNB,var_smoothing: 10,0.58,0.56,0.88,0.81,-,-
MLPClassifier,"max_iter: 100, activation: relu, learning_rate_init: 0.001",0.68,0.7,0.71,0.73,lowest of its class,lowest of its class
MLPClassifier,"max_iter: 100, activation: relu, learning_rate_init: 0.01",0.72,0.79,0.75,0.84,-,-
MLPClassifier,"max_iter: 100, activation: tanh, learning_rate_init: 0.001",0.72,0.7,0.76,0.75,-,-
MLPClassifier,"max_iter: 100, activation: tanh, learning_rate_init: 0.01",0.76,0.77,0.79,0.83,-,-
MLPClassifier,"max_iter: 1000, activation: relu, learning_rate_init: 0.001",0.72,0.79,0.75,0.83,-,-
MLPClassifier,"max_iter: 1000, activation: relu, learning_rate_init: 0.01",0.74,0.9,0.76,0.91,-,-
MLPClassifier,"max_iter: 1000, activation: tanh, learning_rate_init: 0.001",0.77,0.78,0.8,0.83,highest of its class,highest of its class
MLPClassifier,"max_iter: 1000, activation: tanh, learning_rate_init: 0.01",0.75,0.9,0.77,0.92,-,-
